raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed
289,130,36,14,0,\N,F,28,0,0,\N,\N,\N,\N,\N
289,131,17,32,0,\N,F,29,0,0,\N,\N,\N,\N,\N
289,132,34,8,0,\N,F,30,0,0,\N,\N,\N,\N,\N
290,95,3,5,1,1,1,1,10,69,5513587,\N,\N,\N,\N
290,119,3,6,2,2,2,2,6,69,5526558,\N,\N,\N,\N
290,30,22,19,3,3,3,3,4,69,5535016,\N,\N,\N,\N
290,77,1,2,5,4,4,4,3,69,5546934,\N,\N,\N,\N
290,110,25,4,11,5,5,5,2,68,\N,\N,\N,\N,\N
290,57,32,11,18,6,6,6,1,68,\N,\N,\N,\N,\N
290,65,32,12,12,7,7,7,0,68,\N,\N,\N,\N,\N
290,109,35,21,7,8,8,8,0,68,\N,\N,\N,\N,\N
290,100,27,26,26,9,9,9,0,67,\N,\N,\N,\N,\N
290,123,27,25,22,10,10,10,0,67,\N,\N,\N,\N,\N
290,92,33,29,13,11,11,11,0,66,\N,\N,\N,\N,\N
290,79,33,30,24,12,12,12,0,66,\N,\N,\N,\N,\N
290,105,29,9,25,13,13,13,0,65,\N,\N,\N,\N,\N
290,84,22,20,4,\N,R,14,0,47,\N,\N,\N,\N,\N
290,99,36,15,14,\N,R,15,0,45,\N,\N,\N,\N,\N
290,130,36,14,23,\N,R,16,0,37,\N,\N,\N,\N,\N
290,94,35,22,9,\N,R,17,0,36,\N,\N,\N,\N,\N
290,55,6,27,10,\N,R,18,0,31,\N,\N,\N,\N,\N
290,81,18,24,21,\N,R,19,0,29,\N,\N,\N,\N,\N
290,131,17,32,15,\N,R,20,0,17,\N,\N,\N,\N,\N
290,129,25,3,16,\N,R,21,0,12,\N,\N,\N,\N,\N
290,102,1,1,6,\N,R,22,0,11,\N,\N,\N,\N,\N
290,104,18,23,17,\N,R,23,0,2,\N,\N,\N,\N,\N
290,127,17,33,8,\N,R,24,0,0,\N,\N,\N,\N,\N
290,91,37,16,19,\N,R,25,0,0,\N,\N,\N,\N,\N
290,122,6,28,20,\N,R,26,0,0,\N,\N,\N,\N,\N
290,88,29,10,0,\N,F,27,0,0,\N,\N,\N,\N,\N
290,108,37,17,0,\N,F,28,0,0,\N,\N,\N,\N,\N
290,128,34,7,0,\N,F,29,0,0,\N,\N,\N,\N,\N
290,132,34,8,0,\N,F,30,0,0,\N,\N,\N,\N,\N
291,95,3,5,1,1,1,1,10,71,5811856,\N,\N,\N,\N
291,119,3,6,2,2,2,2,6,71,5841186,\N,\N,\N,\N
291,30,22,19,5,3,3,3,4,70,\N,\N,\N,\N,\N
291,55,6,27,6,4,4,4,3,70,\N,\N,\N,\N,\N
291,122,6,28,11,5,5,5,2,70,\N,\N,\N,\N,\N
291,105,29,9,14,6,6,6,1,70,\N,\N,\N,\N,\N
291,81,18,24,23,7,7,7,0,69,\N,\N,\N,\N,\N
291,109,35,21,16,8,8,8,0,69,\N,\N,\N,\N,\N
291,79,33,30,25,9,9,9,0,68,\N,\N,\N,\N,\N
291,57,32,11,24,10,10,10,0,67,\N,\N,\N,\N,\N
291,99,36,15,19,\N,R,11,0,62,\N,\N,\N,\N,\N
291,91,37,16,9,\N,R,12,0,55,\N,\N,\N,\N,\N
291,104,18,23,20,\N,R,13,0,54,\N,\N,\N,\N,\N
291,129,25,3,17,\N,R,14,0,52,\N,\N,\N,\N,\N
291,100,27,26,15,\N,R,15,0,42,\N,\N,\N,\N,\N
291,65,32,12,26,\N,R,16,0,36,\N,\N,\N,\N,\N
291,123,27,25,10,\N,R,17,0,36,\N,\N,\N,\N,\N
291,127,17,33,21,\N,R,18,0,36,\N,\N,\N,\N,\N
291,84,22,20,7,\N,R,19,0,30,\N,\N,\N,\N,\N
291,94,35,22,8,\N,R,20,0,24,\N,\N,\N,\N,\N
291,92,33,29,18,\N,R,21,0,23,\N,\N,\N,\N,\N
291,110,25,4,13,\N,R,22,0,21,\N,\N,\N,\N,\N
291,102,1,1,3,\N,R,23,0,17,\N,\N,\N,\N,\N
291,77,1,2,4,\N,R,24,0,4,\N,\N,\N,\N,\N
291,88,29,10,22,\N,R,25,0,2,\N,\N,\N,\N,\N
291,131,17,32,12,\N,R,26,0,1,\N,\N,\N,\N,\N
291,130,36,14,0,\N,F,27,0,0,\N,\N,\N,\N,\N
291,108,37,17,0,\N,F,28,0,0,\N,\N,\N,\N,\N
291,128,34,7,0,\N,F,29,0,0,\N,\N,\N,\N,\N
291,132,34,8,0,\N,F,30,0,0,\N,\N,\N,\N,\N
292,95,3,5,1,1,1,1,10,65,6970674,\N,\N,\N,\N
292,30,22,19,2,2,2,2,6,65,6994588,\N,\N,\N,\N
292,55,6,27,8,3,3,3,4,65,6997136,\N,\N,\N,\N
292,77,1,2,7,4,4,4,3,65,7051321,\N,\N,\N,\N
292,105,29,9,16,5,5,5,2,64,\N,\N,\N,\N,\N
292,94,35,22,13,6,6,6,1,63,\N,\N,\N,\N,\N
292,88,29,10,19,7,7,7,0,63,\N,\N,\N,\N,\N
292,91,37,16,9,8,8,8,0,63,\N,\N,\N,\N,\N
292,102,1,1,3,9,9,9,0,62,\N,\N,\N,\N,\N
292,122,6,28,5,10,10,10,0,62,\N,\N,\N,\N,\N
292,104,18,23,22,11,11,11,0,61,\N,\N,\N,\N,\N
292,108,37,17,23,12,12,12,0,61,\N,\N,\N,\N,\N
292,109,35,21,12,\N,R,13,0,56,\N,\N,\N,\N,\N
292,99,36,15,18,\N,R,14,0,56,\N,\N,\N,\N,\N
292,57,32,11,21,\N,R,15,0,56,\N,\N,\N,\N,\N
292,100,27,26,10,\N,R,16,0,55,\N,\N,\N,\N,\N
292,92,33,29,24,\N,R,17,0,35,\N,\N,\N,\N,\N
292,129,25,3,15,\N,R,18,0,30,\N,\N,\N,\N,\N
292,81,18,24,25,\N,R,19,0,26,\N,\N,\N,\N,\N
292,127,17,33,17,\N,R,20,0,24,\N,\N,\N,\N,\N
292,130,36,14,20,\N,R,21,0,22,\N,\N,\N,\N,\N
292,119,3,6,4,\N,R,22,0,19,\N,\N,\N,\N,\N
292,65,32,12,26,\N,R,23,0,13,\N,\N,\N,\N,\N
292,123,27,25,14,\N,R,24,0,11,\N,\N,\N,\N,\N
292,84,22,20,6,\N,R,25,0,4,\N,\N,\N,\N,\N
292,110,25,4,11,\N,R,26,0,2,\N,\N,\N,\N,\N
292,79,33,30,0,\N,F,27,0,0,\N,\N,\N,\N,\N
292,128,34,7,0,\N,F,28,0,0,\N,\N,\N,\N,\N
292,131,17,32,0,\N,F,29,0,0,\N,\N,\N,\N,\N
292,71,34,8,0,\N,F,30,0,0,\N,\N,\N,\N,\N
292,90,38,34,0,\N,F,31,0,0,\N,\N,\N,\N,\N
292,135,38,35,0,\N,F,32,0,0,\N,\N,\N,\N,\N
293,95,3,5,1,1,1,1,10,60,5320927,\N,\N,\N,\N
293,119,3,6,2,2,2,2,6,60,5330378,\N,\N,\N,\N
293,102,1,1,3,3,3,3,4,60,5369911,\N,\N,\N,\N
293,84,22,20,6,4,4,4,3,60,5373934,\N,\N,\N,\N
293,105,29,9,9,5,5,5,2,59,\N,\N,\N,\N,\N
293,94,35,22,15,6,6,6,1,59,\N,\N,\N,\N,\N
293,127,17,33,16,7,7,7,0,58,\N,\N,\N,\N,\N
293,129,25,3,20,8,8,8,0,58,\N,\N,\N,\N,\N
293,100,27,26,13,9,9,9,0,58,\N,\N,\N,\N,\N
293,88,29,10,11,10,10,10,0,58,\N,\N,\N,\N,\N
293,109,35,21,16,11,11,11,0,57,\N,\N,\N,\N,\N
293,91,37,16,12,12,12,12,0,57,\N,\N,\N,\N,\N
293,108,37,17,24,13,13,13,0,57,\N,\N,\N,\N,\N
293,110,25,4,14,14,14,14,0,55,\N,\N,\N,\N,\N
293,79,33,30,17,\N,R,15,0,40,\N,\N,\N,\N,\N
293,55,6,27,7,\N,R,16,0,39,\N,\N,\N,\N,\N
293,77,1,2,4,\N,R,17,0,39,\N,\N,\N,\N,\N
293,92,33,29,19,\N,R,18,0,32,\N,\N,\N,\N,\N
293,123,27,25,10,\N,R,19,0,29,\N,\N,\N,\N,\N
293,131,17,32,23,\N,R,20,0,25,\N,\N,\N,\N,\N
293,81,18,24,21,\N,R,21,0,24,\N,\N,\N,\N,\N
293,99,36,15,22,\N,R,22,0,24,\N,\N,\N,\N,\N
293,30,22,19,5,\N,R,23,0,20,\N,\N,\N,\N,\N
293,122,6,28,8,\N,R,24,0,11,\N,\N,\N,\N,\N
293,104,18,23,25,\N,R,25,0,8,\N,\N,\N,\N,\N
293,65,32,12,26,\N,R,26,0,8,\N,\N,\N,\N,\N
293,57,32,11,0,\N,F,27,0,0,\N,\N,\N,\N,\N
293,130,36,14,0,\N,F,28,0,0,\N,\N,\N,\N,\N
293,71,34,8,0,\N,F,29,0,0,\N,\N,\N,\N,\N
293,128,34,7,0,\N,F,30,0,0,\N,\N,\N,\N,\N
293,90,38,34,0,\N,F,31,0,0,\N,\N,\N,\N,\N
293,135,38,35,0,\N,F,32,0,0,\N,\N,\N,\N,\N
294,102,1,1,3,1,1,1,10,78,6659372,\N,\N,\N,\N
294,95,3,5,1,2,2,2,6,78,6659587,\N,\N,\N,\N
294,119,3,6,2,3,3,3,4,78,6691215,\N,\N,\N,\N
294,30,22,19,6,4,4,4,3,78,6698666,\N,\N,\N,\N
294,84,22,20,7,5,5,5,2,78,6740719,\N,\N,\N,\N
294,92,33,29,15,6,6,6,1,77,\N,\N,\N,\N,\N
294,105,29,9,11,7,7,7,0,77,\N,\N,\N,\N,\N
294,104,18,23,17,8,8,8,0,77,\N,\N,\N,\N,\N
294,109,35,21,20,9,9,9,0,76,\N,\N,\N,\N,\N
294,100,27,26,23,10,10,10,0,76,\N,\N,\N,\N,\N
294,88,29,10,19,11,11,11,0,76,\N,\N,\N,\N,\N
294,123,27,25,22,12,12,12,0,75,\N,\N,\N,\N,\N
294,122,6,28,8,\N,R,13,0,60,\N,\N,\N,\N,\N
294,77,1,2,5,\N,R,14,0,32,\N,\N,\N,\N,\N
294,57,32,11,14,\N,R,15,0,30,\N,\N,\N,\N,\N
294,55,6,27,4,\N,R,16,0,28,\N,\N,\N,\N,\N
294,127,17,33,13,\N,R,17,0,18,\N,\N,\N,\N,\N
294,65,32,12,9,\N,R,18,0,17,\N,\N,\N,\N,\N
294,90,38,34,26,\N,R,19,0,11,\N,\N,\N,\N,\N
294,110,25,4,10,\N,R,20,0,9,\N,\N,\N,\N,\N
294,99,36,15,25,\N,R,21,0,9,\N,\N,\N,\N,\N
294,131,17,32,21,\N,R,22,0,6,\N,\N,\N,\N,\N
294,129,25,3,24,\N,R,23,0,4,\N,\N,\N,\N,\N
294,91,37,16,16,\N,R,24,0,1,\N,\N,\N,\N,\N
294,81,18,24,12,\N,R,25,0,1,\N,\N,\N,\N,\N
294,94,35,22,18,\N,R,26,0,0,\N,\N,\N,\N,\N
294,128,34,7,0,\N,F,27,0,0,\N,\N,\N,\N,\N
294,71,34,8,0,\N,F,28,0,0,\N,\N,\N,\N,\N
294,130,36,14,0,\N,F,29,0,0,\N,\N,\N,\N,\N
294,108,37,17,0,\N,F,30,0,0,\N,\N,\N,\N,\N
294,79,33,30,0,\N,F,31,0,0,\N,\N,\N,\N,\N
294,135,38,35,0,\N,F,32,0,0,\N,\N,\N,\N,\N
295,77,1,2,4,1,1,1,10,69,5828299,\N,\N,\N,\N
295,30,22,19,5,2,2,2,6,69,5840700,\N,\N,\N,\N
295,55,6,27,8,3,3,3,4,69,5895626,\N,\N,\N,\N
295,91,37,16,12,4,4,4,3,68,\N,\N,\N,\N,\N
295,110,25,4,14,5,5,5,2,68,\N,\N,\N,\N,\N
295,100,27,26,22,6,6,6,1,68,\N,\N,\N,\N,\N
295,105,29,9,16,7,7,7,0,68,\N,\N,\N,\N,\N
295,94,35,22,15,8,8,8,0,68,\N,\N,\N,\N,\N
295,109,35,21,23,9,9,9,0,68,\N,\N,\N,\N,\N
295,123,27,25,21,10,10,10,0,67,\N,\N,\N,\N,\N
295,81,18,24,13,11,11,11,0,67,\N,\N,\N,\N,\N
295,129,25,3,26,12,12,12,0,67,\N,\N,\N,\N,\N
295,104,18,23,25,13,13,13,0,65,\N,\N,\N,\N,\N
295,108,37,17,20,14,14,14,0,64,\N,\N,\N,\N,\N
295,79,33,30,11,\N,R,15,0,61,\N,\N,\N,\N,\N
295,84,22,20,7,\N,R,16,0,45,\N,\N,\N,\N,\N
295,119,3,6,2,\N,R,17,0,43,\N,\N,\N,\N,\N
295,102,1,1,1,\N,R,18,0,37,\N,\N,\N,\N,\N
295,131,17,32,17,\N,R,19,0,36,\N,\N,\N,\N,\N
295,57,32,11,10,\N,R,20,0,35,\N,\N,\N,\N,\N
295,65,32,12,6,\N,R,21,0,34,\N,\N,\N,\N,\N
295,122,6,28,9,\N,R,22,0,18,\N,\N,\N,\N,\N
295,95,3,5,3,\N,R,23,0,14,\N,\N,\N,\N,\N
295,127,17,33,24,\N,R,24,0,14,\N,\N,\N,\N,\N
295,92,33,29,19,\N,D,25,0,14,\N,\N,\N,\N,\N
295,99,36,15,18,\N,R,26,0,0,\N,\N,\N,\N,\N
295,88,29,10,0,\N,F,27,0,0,\N,\N,\N,\N,\N
295,128,34,7,0,\N,F,28,0,0,\N,\N,\N,\N,\N
295,130,36,14,0,\N,F,29,0,0,\N,\N,\N,\N,\N
295,71,34,8,0,\N,F,30,0,0,\N,\N,\N,\N,\N
295,90,38,34,0,\N,F,31,0,0,\N,\N,\N,\N,\N
296,95,3,5,1,1,1,1,10,69,5888459,\N,\N,\N,\N
296,119,3,6,2,2,2,2,6,69,5934906,\N,\N,\N,\N
296,84,22,20,7,3,3,3,4,69,5961038,\N,\N,\N,\N
296,57,32,11,11,4,4,4,3,68,\N,\N,\N,\N,\N
296,100,27,26,10,5,5,5,2,68,\N,\N,\N,\N,\N
296,65,32,12,12,6,6,6,1,68,\N,\N,\N,\N,\N
296,105,29,9,14,7,7,7,0,68,\N,\N,\N,\N,\N
296,81,18,24,16,8,8,8,0,68,\N,\N,\N,\N,\N
296,109,35,21,17,9,9,9,0,67,\N,\N,\N,\N,\N
296,94,35,22,25,10,10,10,0,67,\N,\N,\N,\N,\N
296,129,25,3,22,11,11,11,0,66,\N,\N,\N,\N,\N
296,55,6,27,6,\N,R,12,0,61,\N,\N,\N,\N,\N
296,110,25,4,19,\N,R,13,0,51,\N,\N,\N,\N,\N
296,79,33,30,18,\N,R,14,0,41,\N,\N,\N,\N,\N
296,123,27,25,9,\N,R,15,0,46,\N,\N,\N,\N,\N
296,122,6,28,8,\N,R,16,0,38,\N,\N,\N,\N,\N
296,91,37,16,21,\N,R,17,0,33,\N,\N,\N,\N,\N
296,131,17,32,20,\N,R,18,0,25,\N,\N,\N,\N,\N
296,88,29,10,15,\N,R,19,0,20,\N,\N,\N,\N,\N
296,30,22,19,5,\N,R,20,0,17,\N,\N,\N,\N,\N
296,77,1,2,4,\N,R,21,0,10,\N,\N,\N,\N,\N
296,99,36,15,23,\N,R,22,0,6,\N,\N,\N,\N,\N
296,102,1,1,3,\N,R,23,0,0,\N,\N,\N,\N,\N
296,92,33,29,13,\N,R,24,0,0,\N,\N,\N,\N,\N
296,127,17,33,24,\N,R,25,0,0,\N,\N,\N,\N,\N
296,130,36,14,26,\N,R,26,0,0,\N,\N,\N,\N,\N
296,108,37,17,0,\N,F,27,0,0,\N,\N,\N,\N,\N
296,104,18,23,0,\N,F,28,0,0,\N,\N,\N,\N,\N
296,128,34,7,0,\N,F,29,0,0,\N,\N,\N,\N,\N
296,71,34,8,0,\N,F,30,0,0,\N,\N,\N,\N,\N
297,95,3,5,1,1,1,1,10,59,5142991,\N,\N,\N,\N
297,119,3,6,2,2,2,2,6,59,5182085,\N,\N,\N,\N
297,84,22,20,6,3,3,3,4,59,5191386,\N,\N,\N,\N
297,30,22,19,4,4,4,4,3,59,5196258,\N,\N,\N,\N
297,77,1,2,5,5,5,5,2,59,5198786,\N,\N,\N,\N
297,57,32,11,9,6,6,6,1,59,5223129,\N,\N,\N,\N
297,105,29,9,12,7,7,7,0,58,\N,\N,\N,\N,\N
297,100,27,26,10,8,8,8,0,58,\N,\N,\N,\N,\N
297,122,6,28,14,9,9,9,0,58,\N,\N,\N,\N,\N
297,123,27,25,13,10,10,10,0,57,\N,\N,\N,\N,\N
297,129,25,3,20,11,11,11,0,57,\N,\N,\N,\N,\N
297,88,29,10,17,12,12,12,0,57,\N,\N,\N,\N,\N
297,109,35,21,19,13,13,13,0,57,\N,\N,\N,\N,\N
297,99,36,15,15,14,14,14,0,57,\N,\N,\N,\N,\N
297,94,35,22,22,15,15,15,0,56,\N,\N,\N,\N,\N
297,71,34,8,26,16,16,16,0,55,\N,\N,\N,\N,\N
297,81,18,24,25,17,17,17,0,53,\N,\N,\N,\N,\N
297,102,1,1,3,\N,R,18,0,52,\N,\N,\N,\N,\N
297,110,25,4,18,\N,R,19,0,46,\N,\N,\N,\N,\N
